"JURKAT" "IM9" "RAJI" "THP1" "Median sample"
"MANBA" 6.5552445767435 7.38425730430386 7.9240685235872 7.73990489258441 7.30096912419821
"BCL7A" 9.40159107592439 6.55850089815906 9.68035948476904 8.11480172020665 8.47580848038174
"HBEGF" 6.85039438666329 6.14971042976622 6.1272371797423 7.17567769561768 6.71374754993423
"RGS3" 7.06724026036752 8.4464797770853 8.37006833972058 6.9594770073736 7.65959704939691
"WIPI1" 5.75047598324244 6.41412858351001 6.55248844182238 6.2062211322588 5.92358502699
"IL32" 9.19467359582134 10.9987911222047 7.02500602600868 6.98638151243 9.65445298841748
"RPS6KA3" 8.58155524042987 8.82963693439686 8.28972815056123 7.97374282084012 8.35799345246337
"IGFBP6" 6.90539109480427 5.99436831999296 5.92759582554828 5.88093162320129 6.04432292605429
"PDIA5" 8.71173573242748 8.95202275523797 7.85714432466536 9.09056414868115 8.69192831810041
"NLE1" 6.82058201766993 6.91009988281019 6.90824412376409 6.04294061565853 6.67834374793013
"MMP11" 5.32574375220054 5.38651044560666 5.59470463178286 5.50739540216746 5.38890708965628
"PIK3CD" 8.42021739825909 10.900942096908 10.9665589275092 10.3313546533253 10.5946820771942
"IRF9" 8.40166016216174 8.35973235685762 8.00201523874173 8.47484264753862 8.28133371115421
"THBD" 5.33482934548953 5.52680855235507 5.33482934548953 9.36933836288123 7.91112875071343
"DNASE1L1" 6.89423345556623 7.79452211223911 7.90793899621429 8.18297410097952 7.74658875249826
"CHST2" 10.4115746868531 9.11901568935962 8.43091026029723 6.42771619313443 8.54630646795228
"CYBB" 5.34621836453217 5.75625065793081 7.73447513094048 6.15844359001061 6.32142044328709
"GCLM" 9.99044132959806 9.78754282884985 10.0743776692639 10.2864537742433 10.0975812957318
"NFKBIE" 7.486264608808 8.96928955501508 9.74757875669172 8.78476470155003 8.8563458567503
"MAPT" 7.42067592057043 6.51228902333433 6.55123609343337 6.47833663291323 6.54953294330073
"CNN1" 5.6460873694607 5.58348337782768 5.80145689786833 5.41419146207103 5.45694992154849
"NMI" 10.5657858181459 10.6955252345149 7.99230415582543 11.2249674150974 10.6826037888796
"CEBPD" 6.11953645819138 5.59663493630764 5.11513053629183 11.0958224399493 9.78699859409013
"FCGR3B" 5.39091684335058 5.26952557808778 5.21816262730523 5.18196910560273 5.29705141481016
"KDELR3" 5.92032145438883 5.32930788197092 4.98425238595175 7.30756104394737 6.70242908341756
"CEBPA" 7.10985495757426 6.62104642388555 6.47285605157001 12.3254442110161 11.3389794973235
"PLCB2" 6.8814109328425 6.56385042623619 6.69932152167283 7.94500275222159 7.52317355977391
"IRF8" 7.25624399163799 8.68699158859804 11.037220355465 12.2092258541418 11.463580931207
"STK3" 7.20497712278799 6.98197297967879 4.1781823431805 7.58827400373511 7.01883062732926
"RARRES3" 5.68687816785227 5.89559530968021 7.76196196981659 5.58341335573458 5.93652664726548
"TPM2" 5.25980023954272 5.24695388199011 5.2207400500772 7.58454850349616 6.11847440796051
"P2RX4" 7.68299711020434 8.1317565848268 7.78316263154979 8.54892635083224 8.18575324342645
"CCL4" 6.1661569146893 6.82239517247268 7.80395646757825 6.33393093518924 6.71453489666243
"IL2RG" 10.8074517903429 10.0203356035362 9.94314672681703 7.36118139153112 9.57815008955438
"CD48" 8.09123264362698 12.7575445436088 12.3564058775966 8.61465538317738 11.939411771479
"GADD45G" 5.62843100443874 5.62518389827209 5.96190293739104 5.80809054986439 5.67554369288976
"TYROBP" 5.3409886877806 5.42552184103627 5.66674549489633 10.7151766395919 9.39836820350549
"MFNG" 8.38249481075977 9.7125439279827 9.77760021717982 7.7227402101701 9.04000599150735
"TCIRG1" 5.92032145438883 8.0855830944414 7.0744520495373 9.13086460239749 8.3085894122107
"EMILIN1" 4.87629923762146 4.86583411238304 4.99038411028463 4.69970321443103 4.49965639080307
"SIPA1" 6.89780686238385 8.03911377713058 7.70134736926947 8.37895873696228 8.00982828717429
"WASF1" 9.09489276582156 8.96925261235758 9.66924370502915 8.83963819123229 8.89379590459468
"SBNO2" 7.4052841492103 7.34663894163604 7.24503351113324 7.98232065358024 7.4907575845133
"IMPDH1" 8.32160352568394 8.25030470651913 8.78493963621331 8.67470800293293 8.49261030968425
"ALOX5AP" 9.26914969726691 9.56718258662463 10.8627371013397 10.1565847161347 10.1395446030811
"IFNAR1" 5.72819346376521 5.86793983020857 5.46972056899156 5.81050680482949 5.79077967382574
"CD37" 5.82784450073558 8.9041441684005 11.6318034714208 10.5938736117095 10.2776807004142
"BACH1" 7.44186675762341 6.29654605026474 7.2326912866272 7.63371718325291 7.10391282192878
"RUNX3" 8.36527191915844 9.97800376159072 10.1968402972897 8.69422334758725 9.47363853405858
"APOBEC3G" 4.27356511093609 9.36239715329513 9.30002512400668 7.7645521436124 8.74493030221531
"PCYT1A" 7.48069555741908 7.64937456750099 7.48881947410838 7.81093248557432 7.67747754324135
"EIF2AK2" 7.97082108404875 8.96565141467819 7.02729746644643 8.04246558518099 8.13396065297896
"GMFG" 10.2793142208933 9.68556908879904 9.80440280619966 10.9338223963578 10.2267486072539
"GLIPR1" 6.28471254070144 7.30139972857569 6.04949972014865 6.44208204719652 6.63956836466972
"GCH1" 9.177152278816 9.74341722758069 9.39721533620912 6.81475066476948 8.68259046326013
"FLI1" 8.08433846099077 8.26067428411875 8.88042312641448 9.64629908667851 9.17463668679084
"VDR" 6.47482350955152 6.48277582293035 6.54215322685989 6.90558140650763 6.48449327267903
"MMP7" 5.31837554129157 5.36325500509787 5.42645687623525 5.34258294425742 5.29617039895417
"PSEN2" 5.67954111848052 6.3109956862246 6.44421995569594 6.42304110823765 6.01919460695757
"GPSM3" 9.42333204743574 10.1742618122013 9.87117493129698 10.6282122211874 10.1457840229615
"PSMB9" 9.52433366161908 9.62786635926299 10.7176735826822 10.2573877830382 10.183555824913
"RGS14" 7.28224388526266 7.89436684006231 7.27355765528191 7.26803039695003 7.45308168482448
"PMAIP1" 10.6978076080271 12.0326918679918 11.4326295078863 10.2655428465587 10.9652943100876
"SGSH" 6.31906914117452 6.81460283080827 6.32901713036042 6.02455541624664 6.38368259697812
"CTIF" 6.86275971317738 7.04511813119249 7.01593650706706 7.10777849023984 7.06986917544132
"CD151" 7.1269575756534 8.15601950773263 7.68551306226367 8.51746052996366 8.1008546398622
"RGS10" 6.68431511757792 7.14264256183931 7.43555110937595 6.89581068583042 7.11276252027036
"ZNF202" 7.50165964250267 7.28064477150391 7.30404469762943 7.19423698181913 7.2989727234368
"RGS19" 9.60126203506626 8.70343115110696 10.3589899621203 10.1489259918763 9.65846671235955
"SEC23A" 7.72124039078926 8.04715227369453 8.15339202325038 7.08221405207591 7.50755634476917
"REEP1" 6.17553332819206 4.58441190942891 4.50615766086246 4.92924643685609 4.85823659025835
"KYNU" 7.70511061345793 9.4739844428624 8.04337584308253 9.20272109812115 8.93362054980857
"ACPP" 5.0977027995263 4.98055131753038 5.24475023387302 6.53783071416762 5.85329674307124
"KCNN4" 6.58042180826998 9.93438112110904 7.76699972952419 8.4314990545023 8.69432025862007
"KIF21B" 9.0808000535772 8.79904361694155 8.45031352620572 7.81132068563631 8.31556802898197
"IFI6" 8.06602838676719 7.14311493968416 6.79511515524251 7.30434229326329 7.0060073943712
"APOC1" 6.54114661447119 7.00927956242933 7.20172006175985 9.5177855789074 8.73152688751301
"FOSL1" 5.83221388982008 5.82505174619371 6.07146061014036 7.10676552632309 6.44283730548048
"ARHGAP4" 7.37729653963838 8.19232218088842 8.0486169856054 8.63835655767254 8.15371732587097
"SLC2A5" 7.04786446993137 9.88375150874957 11.7757490321785 10.4476567602438 10.5405442236684
"PLEKHO2" 6.7945737639127 7.24075353284347 7.60959550102745 7.44719503029416 7.29893465516645
"MRC1" 4.48793618247499 4.0123335482916 3.99690727033504 4.37331066608391 4.21666956483775
"IFI44L" 4.29681103478247 4.33105483525995 4.16946201799337 4.54787144248657 4.3084503192621
"CD83" 9.120862072724 10.2400616072429 11.7952929467542 8.60310110575119 10.0709435105279
"ARSA" 6.74560087195672 6.36399659400799 6.94366191840927 7.33227901212131 6.90549035721173
"ALOX5" 5.39793704632876 5.5014735475765 8.08413120076722 6.4427945292549 6.57131937435803
"FZD1" 7.19376260537002 7.17064651517456 5.91157779168459 7.48990394499153 7.04788860623115
"ZNF84" 7.0982286685693 7.19365066316572 5.48727269344573 7.56660969909829 7.14234442805552
"PLA2G15" 6.15672795543713 6.09440268164966 6.30239489246287 7.35821334433701 6.47115788614536
"CXCL1" 3.6823817828773 3.87470470029833 3.78337313942813 3.90942672734903 3.74822368017677
"GEM" 5.81686197359665 7.02267908108647 5.23902317030671 5.25764743357473 6.04627025995913
"MMP1" 3.54533969573821 3.59671561071554 3.44177621784567 3.6215200783853 3.57171576109479
"OSTF1" 8.39321975843886 8.10048555276877 8.15575099479986 8.85792139900517 8.32698312868441
"KCNQ1" 5.76134942304587 6.03660897592803 6.12664423028825 6.8187122902607 6.46134106601574
"ELMO1" 9.34807293705283 9.10818832843139 8.8589484219106 8.14748772545424 8.6812516549756
"PPIC" 5.87573070584488 5.56472911284373 5.11571311729255 11.2598961414192 10.0318653626966
"MYO5A" 7.28945521438353 8.03767644331277 7.88828220099905 7.13717710328251 7.56093876797501
"CXCL10" 6.10451918088369 12.197001376768 8.53783175373055 6.88707191055215 10.6036618830815
"REST" 7.79367267909954 7.57800690124731 7.64086670797038 8.02823570449356 7.67117941210983
"CELSR1" 5.6882274887656 5.65415716719164 5.75709166491388 5.94020893612781 5.69776981173614
"HPS5" 8.1850129828376 8.72926558203389 8.96584424669759 8.61260984702352 8.52237536011311
"IKBKE" 7.47777957185258 8.1528037319963 8.57517342863709 7.83221078392584 8.01432303817349
"SELL" 8.82962183045505 4.97725067885183 9.85335856070642 5.38050186163557 7.85021273981631
"ABCG1" 7.74253153430372 3.55165841944491 3.69827978590441 3.56139598482654 3.76302421803161
"CROT" 7.58400902976341 7.60022510460787 7.28389934076888 7.1952682175236 7.42994989164515
"MMP19" 6.63444314565095 6.6553817941276 6.7227506249267 6.81104852531618 6.80140754220277
"SLC7A7" 7.36417068583107 7.47310592192186 7.710812873583 8.71575126738938 8.1586103483723
"STC1" 5.63183629835112 5.6174962486297 5.45212530164418 5.69053565484378 5.68220089182397
"DKK1" 5.98357988235405 5.36673785142548 5.52858238020023 5.86850763534252 5.70096138746226
"PPP2R5B" 7.59216727626632 7.38501228846305 7.61684821476627 7.17993408023979 7.29212850757189
"PKIA" 8.24500522354057 7.72415770945242 7.61071431504823 5.67803829382172 7.18607566684713
"SERPINB2" 5.24641785503952 9.11249596916672 4.29231031622157 11.4236926559883 10.63741786962
"NR4A2" 5.27907560369627 5.48651383677985 5.23043113911905 5.6345017049041 5.29521491772634
"RPS6KA4" 8.67624206254946 8.87547934297057 8.56655755233043 9.64955975951537 9.34795910628863
"ACP5" 5.95108957853836 5.94907776239339 6.57898850019377 5.97730676743377 6.05330467333281
"ENOX2" 7.71483565527386 7.1619935474652 7.27214293305006 7.35382250015352 7.22222101112276
"CD52" 7.24503718950539 7.12667957347694 10.9141430421941 7.43364161282232 8.78992819623601
"LRMP" 9.03072118443061 9.59935304947914 11.9018923924796 9.04075773105057 10.2114132004547
"TMEM186" 7.9305549384152 8.37239718025275 8.54660801344872 7.55865503871193 7.95484684626917
"LTBP2" 5.83477076113861 6.0166325375438 5.93150278719629 6.09725565673201 6.03761233480882
"IRS1" 6.37753266850616 5.29048477683154 6.92151772242677 5.33769855029536 5.49864356953097
"HHEX" 6.53507135280305 7.95965982719179 5.2247178891068 7.53004997913294 7.25429228460501
"ISG20" 6.07053915886419 7.47718587276281 10.9777299985306 5.85243877270115 8.32934573710339
"CDH13" 4.29714995793412 3.8797479991552 3.95249289290089 3.92340470240551 3.79084472746305
"CNKSR1" 5.46571658918823 5.85137568095985 6.45387121148339 5.7963331375866 5.80312686388429
"IFIT3" 6.36147136666082 8.84322858661598 6.27705254592343 6.72801074859993 7.79909518881458
"DSC2" 4.65860628123387 6.04097077901695 4.34620446932741 5.43168430459637 5.15636813718653
"TAP2" 7.96175880630721 8.04439401254712 9.36883745915079 8.79837599494472 8.67119920480474
"EVI2A" 5.95170469953388 8.60625299725504 8.09491499983638 7.89892201543763 7.87532778311868
"FAS" 8.05398013419738 10.5901283873712 10.5415294584862 6.08131445359587 9.58007064169754
"VSIG4" 6.63284542234865 6.43923824195271 6.27300074994518 6.97064175232483 6.75870443231394
"PRR3" 9.3400449873139 8.64583571220459 7.81568960864132 7.60593437208768 8.15794707496607
"MYB" 12.1557203507716 9.3384586804574 8.47669574195518 11.930404271125 11.1265385782329
"TRIM21" 7.59782760230332 8.27157887047 7.34702204576351 8.90635149282717 8.29865467280613
"H1FX" 10.7435271290245 9.18192929812159 7.35986678303243 10.0044565316933 9.39348112968226
"BTN3A3" 5.85575033424245 6.90220100222758 6.6328017875002 5.6890615200946 6.25040340296633
"FOLR2" 6.74411216863653 6.49749737012313 7.29897866344989 6.90857673704781 6.83771027565776
"FGL2" 4.1049284087358 4.19652438424903 4.30227931942348 4.27175499191256 4.21705430110684
"MTMR9" 7.29288139143442 7.25085319719292 8.07753644227319 7.99114442543762 7.80810172745471
"DCX" 4.99008770851775 5.0500793602051 4.91748673863989 4.98096596003562 4.98860243185393
"LEPREL2" 6.60723070980883 6.39578006141449 6.1893091769808 6.18302848557472 6.00364029176358
"TYMP" 6.12399196306233 6.96685504426221 7.12794279775386 8.27258015488786 7.57070777372449
"NAIP" 6.05799181515555 5.56356140727645 5.30091470268174 6.75323091795005 5.99811045643536
"IL6ST" 4.98403733017937 6.19078159480338 5.39839577210765 4.92711799090497 5.19021313253633
"GCHFR" 6.35381833245612 7.72627861859971 8.85579431364133 7.39307811300358 7.6750618780411
"PDPN" 4.87868160761848 4.91713642212975 4.95605170332558 5.19660759032411 5.12383939915301
"UGCG" 7.57763657546812 10.4699865975681 8.95177055755324 8.77870253032718 9.34697403569409
"MSLN" 4.14632298028029 4.36367220458472 4.43852531220855 4.38147440344753 4.20476868669972
"LCK" 11.4871959907841 6.12874629894672 7.54712945433794 5.54516209771486 7.74816255830347
"PTGER4" 7.22666052321001 6.26210454789416 7.03376057059018 7.96118428520924 7.29817862758383
"BCL3" 5.2667984035733 5.86978143736725 5.93500454697691 5.34007511470381 5.51560691276483
"IL10RA" 5.20700515211073 5.88003811414256 7.84771040249734 6.29982440602752 6.44849337774169
"SOX11" 4.53322610659579 4.44544907558318 3.85310193890693 3.74942103864485 4.09185712076497
"SASH3" 10.2998100953763 10.7563966512757 10.8517361316534 8.74573479626483 10.2703012447725
"TLR2" 6.32944425440417 6.46729139301249 6.44826696888409 9.30544581401287 8.22452295435377
"INHBA" 4.24498604800515 4.42963448614944 4.25760963342644 4.1776196677037 4.19092321408428
"SLC10A3" 7.61173569875825 7.95110336021896 8.11081174047833 8.37273680397116 8.11198581447471
"TNFRSF11B" 3.21978525651069 3.21012247910042 3.17905148600412 3.22655925711847 3.12909619758052
"PTPN2" 6.67564443416915 5.22749697322434 6.50291113306998 4.69360130882469 5.38657597812134
"RHOH" 10.6429881223268 10.4820532103134 11.1925747255732 7.14422247892546 9.9315858705577
"PLK3" 6.80168218286087 6.95263166815882 6.7737785760778 6.56565003966128 6.61398933432026
"MNDA" 4.82258591166347 6.61009328080588 5.16049341014862 11.099722722165 9.94709435915652
"PTPRCAP" 8.47537289041456 9.5414316972813 10.0052034536294 6.55445915548722 8.91196810565177
"CSTA" 4.64574735808676 4.85659983290084 4.81433893806856 12.1340477012592 11.089426911498
"OAS2" 6.84940751187178 8.06698292100494 8.27684426954344 7.00458801109785 7.65665616232654
"SLC22A18" 7.35030946858969 6.9113095691376 7.22261819856919 9.44485301591287 8.38228258694999
"GPC4" 5.59490513910763 5.91982285623443 5.67396773817499 7.37358551794936 6.46826643628528
"PFN2" 10.9887000804349 11.3389097138765 8.45237147522841 7.8427843067537 9.99909511205954
"GNAZ" 6.43944024059234 6.69899779257457 6.71756618371078 6.39970357883133 6.36996567324728
"MX2" 6.55560383307848 8.00913706278791 5.82485114283096 7.83285195372752 7.60834561094145
"CDK5R1" 6.62797855287182 9.91134519110948 6.09173358433653 6.74280740413556 8.54420848534812
"VWA5A" 7.16680074239548 6.61919417461893 6.7745545368999 7.19830453873316 7.03296310637032
"MAP3K8" 3.58390689885175 5.78609641270261 7.21218543546673 4.74301248653986 5.5588301053771
"ITGA2" 5.70852471571517 5.84710445826832 5.69943491312203 6.00022605765492 5.87691395805654
"KIT" 6.54351073804178 5.31157345021467 5.56474500721536 6.35410332865946 5.9751079816217
"IL1B" 7.12703176759461 6.8266119990188 7.05371729258743 7.2780422105499 7.20052364592371
"BCAP29" 6.49948104809946 7.35734723311823 6.96296211845107 7.57906463774904 7.24209313190577
"NAGPA" 8.39910616250723 8.1221858861893 7.67221603824912 7.59123239775996 7.72039338674406
"RECQL" 8.02176997736616 9.32801698813697 9.21230223746967 8.39992362876922 8.87558066305618
"SLC26A2" 8.24296324572144 7.92869102948691 6.9773174774852 7.85028904327645 7.63038993768263
"CCR1" 6.2798826090202 6.45623458905061 5.18859158464026 9.04168559092941 7.92545575337329
"CIITA" 5.642854193235 6.49365367124387 8.06478979999599 5.86237618785555 6.55680068655876
"MAN2A1" 8.0130526085412 7.28165225578212 8.48251053997719 9.28016922722476 8.60760897072392
"EFNA4" 6.62228701497837 6.11751262136572 6.71754328660472 5.34117760933507 6.07915587543934
"LAMA2" 5.08034602620228 5.17893566002113 5.29394771927745 5.23558257191466 5.0368596135552
"FPR1" 4.4648671374472 4.48520328928622 4.45643037165834 4.57722800953566 4.44226080107467
"PTGS1" 6.34332583621775 6.10635660866508 6.15815468546238 6.66949078450466 6.37224800759069
"ABCD1" 6.5090205081726 6.59769774910908 6.60777051879925 7.94013151832436 7.41660506786338
"NCF4" 6.77046694328712 8.68886751397549 8.24268026897129 10.3286162346236 9.50400169952106
"CD40" 6.0351896534501 9.82989313706851 10.0245905481339 6.84481526705372 9.01099382825603
"SPTBN2" 6.45586335661659 6.76279628556549 6.16960291302465 5.99072234253182 6.18481696120189
"ASIC1" 8.11099869971431 7.04965961863166 6.85425371466861 7.42241414978926 7.33947030075779
"RNASE4" 5.60338680031702 5.22489907365252 5.4892870524811 5.27798377342649 5.25999383720707
"CSF2RB" 5.32028802514725 4.87861390225464 7.57944289551033 7.66993752709487 7.013556737589
